person,CantidadEventos,CantidadCompras,CantidadLeads,VentasHaceUnMes,LeadsHaceUnMes,VentasHaceDosMeses,LeadsHaceDosMeses,CantidadCheckouts,VentasMes1,VentasMes2,VentasMes3,VentasMes4,PromedioVentasPorMes,DiasDesdeUltimoEvento,DiasDesdePrimerEvento,DiasDesdeUltimaConversion,CantidadSearchEngineHits,EntraronMasDeUnaVez,DiasDesdeUltimoCheckout,EntraronConComputadora,EntraronConSmartphone,EntraronConTablet,CantidadAdHits,DiasDesdeUltimoAdHit,DiasDesdeUltimaBusqueda,CantidadDeColoresVistos
9439db46,75,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.6,72.0,85.0,72.0,4.0,1.0,72.0,1.0,1.0,0.0,8.0,72.0,1000.0,3
943b7a62,111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,49.0,10000.0,3.0,1.0,10000.0,1.0,0.0,0.0,6.0,14.0,1000.0,9
94475e82,23,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,10000.0,5.0,0.0,8.0,1.0,0.0,0.0,5.0,8.0,1000.0,2
94492173,14,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10000.0,4.0,0.0,1.0,0.0,1.0,0.0,4.0,1.0,1000.0,1
944b0f20,19,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,10000.0,1.0,0.0,17.0,0.0,1.0,0.0,1.0,17.0,17.0,3
944b6932,18,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,10000.0,0.0,1.0,3.0,0.0,1.0,0.0,4.0,2.0,3.0,3
945126a6,10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,10000.0,1.0,0.0,14.0,1.0,0.0,0.0,0.0,1000.0,1000.0,4
945290ed,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,10000.0,2.0,1.0,12.0,0.0,1.0,0.0,0.0,1000.0,12.0,1
94561bda,13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10000.0,3.0,0.0,10.0,0.0,1.0,0.0,1.0,10.0,1000.0,1
945c5a1b,146,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.2,32.0,147.0,147.0,2.0,1.0,147.0,1.0,0.0,0.0,2.0,147.0,32.0,11
946864b7,109,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,42.0,10000.0,1.0,1.0,11.0,1.0,0.0,0.0,13.0,4.0,30.0,6
946a90b7,22,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,107.0,10000.0,5.0,1.0,3.0,0.0,1.0,0.0,5.0,3.0,1000.0,2
946afeae,310,2.0,0.0,2.0,0.0,2.0,0.0,11.0,0.0,0.0,0.0,0.0,0.4,2.0,71.0,6.0,16.0,1.0,2.0,1.0,0.0,0.0,18.0,6.0,2.0,9
946b89b0,38,1.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,1.0,0.2,14.0,32.0,32.0,1.0,1.0,14.0,0.0,1.0,0.0,0.0,1000.0,15.0,1
947126c0,8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,10000.0,0.0,0.0,9.0,0.0,1.0,0.0,2.0,9.0,1000.0,1
9473628f,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,10000.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,2.0,1000.0,1
9473eea7,9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,10000.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,1000.0,1000.0,1
9474919f,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,10000.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,3.0,1000.0,2
9476a405,8,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,7.0,7.0,7.0,0.0,0.0,7.0,1.0,0.0,0.0,1.0,7.0,1000.0,2
9476c52a,12,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,10.0,28.0,10.0,1.0,1.0,10.0,1.0,0.0,0.0,3.0,10.0,1000.0,2
94774b84,33,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,10000.0,2.0,0.0,15.0,1.0,0.0,0.0,2.0,15.0,1000.0,6
947845c0,153,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,13.0,29.0,10000.0,1.0,1.0,16.0,0.0,1.0,0.0,51.0,13.0,16.0,5
947d02a0,10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,10000.0,0.0,1.0,2.0,1.0,0.0,0.0,2.0,2.0,1000.0,2
94813ecf,13,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,10000.0,0.0,0.0,16.0,0.0,1.0,0.0,2.0,16.0,1000.0,1
9485402f,142,2.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,2.0,0.4,4.0,43.0,43.0,5.0,1.0,43.0,1.0,0.0,0.0,7.0,4.0,1000.0,8
948b3d92,9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,10000.0,2.0,0.0,15.0,0.0,1.0,0.0,2.0,15.0,1000.0,1
948bad9f,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,10000.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,1000.0,1000.0,1
949506e6,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,10000.0,1.0,0.0,10000.0,0.0,1.0,0.0,0.0,1000.0,1000.0,1
94a17a0d,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,10000.0,0.0,1.0,10000.0,0.0,1.0,0.0,0.0,1000.0,2.0,5
94a455aa,521,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,122.0,10000.0,57.0,1.0,3.0,0.0,1.0,0.0,59.0,1.0,1000.0,15
94a705bf,202,1.0,0.0,1.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.2,1.0,24.0,15.0,9.0,1.0,15.0,1.0,1.0,0.0,10.0,4.0,10.0,4
94a80599,145,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,10000.0,2.0,1.0,11.0,1.0,0.0,0.0,11.0,7.0,1000.0,9
94ac3517,16,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,10000.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,3.0,1000.0,3
94ac5949,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,10000.0,0.0,0.0,12.0,1.0,0.0,0.0,1.0,12.0,1000.0,1
94b60310,379,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,8.0,104.0,10000.0,9.0,1.0,8.0,1.0,1.0,0.0,11.0,81.0,54.0,12
94b930de,63,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,71.0,10000.0,2.0,1.0,11.0,1.0,0.0,0.0,4.0,11.0,11.0,7
94bcf656,13,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,10000.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,1000.0,1000.0,2
94c6ba18,51,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,16.0,10000.0,5.0,1.0,10.0,1.0,0.0,0.0,4.0,10.0,1000.0,4
94cab97a,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,49.0,10000.0,0.0,1.0,10000.0,0.0,1.0,0.0,14.0,28.0,28.0,6
94d2e935,14,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,10000.0,1.0,1.0,5.0,1.0,0.0,0.0,1.0,8.0,6.0,3
94e052c4,3,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,16.0,16.0,16.0,0.0,0.0,16.0,0.0,0.0,0.0,1.0,16.0,1000.0,1
94e2a3c9,204,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,18.0,10000.0,8.0,1.0,17.0,0.0,1.0,0.0,14.0,9.0,13.0,19
94e6ebcc,24,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,10000.0,2.0,0.0,8.0,1.0,0.0,0.0,0.0,1000.0,1000.0,3
94e7619f,10,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,10000.0,0.0,1.0,14.0,0.0,1.0,0.0,3.0,14.0,1000.0,2
94e7818d,420,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,98.0,10000.0,1.0,1.0,14.0,1.0,0.0,0.0,85.0,3.0,1000.0,14
94e8c9d8,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,10000.0,1.0,0.0,16.0,1.0,0.0,0.0,0.0,1000.0,1000.0,1
94eb3e7f,194,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,8.0,93.0,10000.0,0.0,1.0,16.0,0.0,1.0,0.0,1.0,8.0,1000.0,8
94ec33f1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,10000.0,1.0,0.0,10000.0,1.0,0.0,0.0,1.0,8.0,1000.0,1
94ee5461,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,10000.0,3.0,1.0,10000.0,1.0,0.0,0.0,9.0,2.0,1000.0,5
94f3e42c,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,10000.0,1.0,0.0,13.0,1.0,0.0,0.0,1.0,13.0,1000.0,1
94f883a6,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,10000.0,1.0,0.0,10000.0,0.0,1.0,0.0,1.0,5.0,1000.0,4
94fe55fa,66,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,60.0,10000.0,7.0,1.0,17.0,0.0,1.0,0.0,9.0,2.0,59.0,3
95017572,12,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,10000.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,2.0,1000.0,3
95078202,12,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,10000.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,1000.0,5.0,1
9515ea0f,45,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,10000.0,0.0,1.0,17.0,1.0,0.0,0.0,1.0,17.0,1.0,5
95163420,199,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.2,1.0,109.0,102.0,1.0,1.0,1.0,1.0,1.0,0.0,10.0,2.0,1.0,12
95190a80,29,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,10000.0,3.0,1.0,12.0,0.0,1.0,0.0,5.0,6.0,1000.0,2
9519aa76,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,32.0,10000.0,1.0,1.0,10000.0,1.0,0.0,0.0,4.0,27.0,1000.0,3
951fd180,176,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,32.0,10000.0,2.0,1.0,1.0,1.0,0.0,0.0,15.0,1.0,1000.0,10
95299aa0,56,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,12.0,73.0,10000.0,4.0,1.0,15.0,1.0,0.0,0.0,5.0,12.0,1000.0,10
952d8052,14,3.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6,1.0,4.0,1.0,1.0,1.0,4.0,0.0,1.0,0.0,1.0,4.0,1000.0,3
952e72b5,44,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,9.0,10000.0,4.0,1.0,8.0,0.0,0.0,1.0,4.0,8.0,8.0,6
952ea9d0,14,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10000.0,1.0,0.0,10.0,0.0,1.0,0.0,0.0,1000.0,10.0,2
9530a12d,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,24.0,10000.0,1.0,1.0,10000.0,0.0,1.0,0.0,0.0,1000.0,1000.0,2
95323455,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,10000.0,3.0,0.0,10000.0,0.0,1.0,0.0,3.0,6.0,1000.0,1
95332c49,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,10000.0,0.0,0.0,11.0,0.0,1.0,0.0,1.0,11.0,1000.0,1
9543054a,37,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,10000.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,1000.0,1000.0,4
95478487,19,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10000.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1000.0,3
9553187e,12,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,52.0,10000.0,1.0,1.0,5.0,0.0,1.0,0.0,4.0,4.0,1000.0,1
955a5214,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,10000.0,0.0,1.0,3.0,0.0,1.0,0.0,6.0,3.0,1000.0,3
95639e88,6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,10000.0,0.0,0.0,5.0,0.0,1.0,0.0,1.0,5.0,1000.0,1
95663795,306,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.2,2.0,22.0,12.0,4.0,1.0,12.0,1.0,0.0,0.0,30.0,2.0,13.0,27
956cb046,17,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10000.0,0.0,1.0,1.0,0.0,1.0,0.0,7.0,1.0,1000.0,3
956cdbe4,11,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,10000.0,0.0,0.0,7.0,1.0,0.0,0.0,1.0,7.0,1000.0,3
9571a567,12,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,10000.0,3.0,0.0,8.0,0.0,1.0,0.0,3.0,8.0,1000.0,1
9573ed7e,52,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,12.0,13.0,10000.0,6.0,1.0,12.0,0.0,1.0,0.0,5.0,12.0,13.0,3
9574b6c5,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,10000.0,0.0,0.0,11.0,0.0,1.0,0.0,1.0,11.0,1000.0,1
9575f1d0,17,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,10000.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,1000.0,4.0,1
9576ab93,23,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,19.0,10000.0,3.0,1.0,15.0,1.0,0.0,0.0,2.0,15.0,15.0,3
95796bdc,47,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,16.0,16.0,16.0,1.0,0.0,16.0,1.0,0.0,0.0,0.0,1000.0,1000.0,9
9583a9a9,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,10000.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,4.0,1000.0,2
95843391,171,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,139.0,10000.0,11.0,1.0,125.0,1.0,1.0,0.0,4.0,3.0,1000.0,14
958bee92,38,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,10000.0,3.0,1.0,2.0,0.0,1.0,0.0,3.0,1.0,1.0,6
958c7f8f,214,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,10000.0,13.0,1.0,50.0,1.0,0.0,0.0,44.0,1.0,3.0,11
958d644a,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,53.0,10000.0,0.0,0.0,10000.0,1.0,0.0,0.0,1.0,53.0,1000.0,1
958f23cf,89,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,13.0,10000.0,1.0,1.0,12.0,1.0,0.0,0.0,2.0,13.0,1000.0,8
959292c1,140,2.0,0.0,2.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.4,7.0,14.0,11.0,4.0,1.0,11.0,1.0,0.0,0.0,10.0,7.0,10.0,9
9597296c,78,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,10000.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,5.0,1000.0,7
95973535,55,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,38.0,10000.0,1.0,1.0,10.0,1.0,0.0,0.0,0.0,1000.0,10.0,5
959745fd,33,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,10000.0,1.0,0.0,15.0,1.0,0.0,0.0,0.0,1000.0,1000.0,5
9597948b,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,10000.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,4.0,1000.0,1
9597fbf6,13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,10000.0,1.0,0.0,6.0,1.0,0.0,0.0,1.0,6.0,6.0,1
95981e10,27,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,11.0,10000.0,2.0,1.0,9.0,1.0,1.0,0.0,3.0,9.0,1000.0,4
959ab636,13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10000.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2
95a031bb,194,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,22.0,10000.0,3.0,1.0,8.0,1.0,0.0,0.0,9.0,4.0,1000.0,9
95a148c9,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,10000.0,0.0,0.0,12.0,0.0,1.0,0.0,1.0,12.0,1000.0,1
95a1e6c8,63,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,10000.0,2.0,1.0,4.0,0.0,1.0,0.0,19.0,3.0,3.0,4
95a388b0,18,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,10000.0,2.0,0.0,3.0,1.0,0.0,0.0,1.0,3.0,3.0,5
95a45b76,19,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,106.0,106.0,10000.0,1.0,0.0,106.0,1.0,0.0,0.0,0.0,1000.0,1000.0,4
95a57dca,98,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,73.0,10000.0,2.0,1.0,71.0,0.0,1.0,0.0,37.0,1.0,1000.0,5
95a6d3dc,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,82.0,10000.0,2.0,1.0,10000.0,0.0,1.0,0.0,0.0,1000.0,82.0,3
95a7e6df,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,10000.0,0.0,0.0,12.0,0.0,1.0,0.0,0.0,1000.0,1000.0,1
95a9f560,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,10000.0,1.0,1.0,10000.0,1.0,0.0,0.0,4.0,2.0,1000.0,5
95af025c,17,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,17.0,10000.0,2.0,1.0,9.0,0.0,1.0,0.0,2.0,9.0,9.0,2
95af227d,39,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,17.0,18.0,10000.0,3.0,1.0,17.0,1.0,0.0,0.0,3.0,17.0,1000.0,3
95b11066,82,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.2,7.0,19.0,16.0,10.0,1.0,16.0,0.0,1.0,0.0,13.0,7.0,16.0,5
95b482e7,21,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,10000.0,0.0,0.0,13.0,0.0,1.0,0.0,2.0,13.0,13.0,3
95b9d465,122,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,15.0,10000.0,8.0,1.0,8.0,0.0,1.0,0.0,24.0,8.0,14.0,4
95bf560a,154,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,87.0,10000.0,12.0,1.0,7.0,1.0,0.0,0.0,33.0,7.0,7.0,4
95c1b1a8,41,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,12.0,75.0,10000.0,0.0,1.0,12.0,0.0,1.0,0.0,8.0,12.0,12.0,3
95c5a232,152,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,10000.0,6.0,1.0,3.0,0.0,1.0,0.0,1.0,3.0,3.0,11
95c8e975,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,10000.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,2.0,1000.0,6
95ce16a8,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10000.0,0.0,0.0,10.0,0.0,1.0,0.0,1.0,10.0,1000.0,1
95d3a98b,312,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,45.0,10000.0,0.0,1.0,9.0,1.0,0.0,0.0,0.0,1000.0,1000.0,22
95d7a954,92,0.0,1.0,0.0,1.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,5.0,134.0,10000.0,9.0,1.0,5.0,0.0,1.0,0.0,15.0,5.0,5.0,3
95db1fa9,82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,20.0,10000.0,5.0,1.0,10000.0,0.0,1.0,0.0,10.0,3.0,3.0,7
95e04cb1,14,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,10000.0,2.0,0.0,15.0,1.0,0.0,0.0,0.0,1000.0,1000.0,3
95e170eb,69,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,10000.0,8.0,1.0,5.0,0.0,1.0,0.0,9.0,5.0,8.0,7
95e1f62b,14,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,10000.0,0.0,0.0,16.0,1.0,0.0,0.0,2.0,16.0,1000.0,1
95e416b6,41,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,13.0,75.0,10000.0,3.0,1.0,13.0,1.0,0.0,0.0,8.0,13.0,75.0,4
95e4f8e1,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,10000.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1000.0,1000.0,1
95e570ba,5,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,10000.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1
95e90bcf,23,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,10000.0,1.0,1.0,9.0,0.0,1.0,0.0,1.0,9.0,9.0,2
95ef7a57,103,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,10000.0,1.0,1.0,8.0,1.0,0.0,0.0,4.0,5.0,1000.0,8
95f29fae,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,10000.0,1.0,0.0,10000.0,0.0,1.0,0.0,1.0,26.0,1000.0,1
95f8845a,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0,1.0,8.0,8.0,3
95fe5ecd,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,10000.0,1.0,0.0,10000.0,1.0,0.0,0.0,0.0,1000.0,1000.0,0
